vehicle_id,capacity,lon,lat,kwh_per_100km,kwh_per_100km_per_pax
962,4,-73.98886463327693,40.7681288601774,11.15,0.283
963,4,-73.98812444033346,40.76281027597965,11.15,0.283
964,4,-73.9847957463886,40.76341098197493,11.15,0.283
965,4,-73.99343410652249,40.76604104952121,11.15,0.283
966,4,-73.99025584983544,40.76213922625655,11.15,0.283
967,4,-73.99390710033005,40.764300357054005,11.15,0.283
968,4,-73.99299786394197,40.765456146944054,11.15,0.283
969,4,-73.99356271948699,40.76269843260093,11.15,0.283
970,4,-73.99278175784688,40.764375915986946,11.15,0.283
971,4,-73.98718913774391,40.760969466201075,11.15,0.283
972,4,-73.9859347848137,40.76604131054699,11.15,0.283
973,4,-73.98451827399674,40.765272941558536,11.15,0.283
974,4,-73.9845994096461,40.76097830860658,11.15,0.283
975,4,-73.98338494012607,40.76195756044017,11.15,0.283
976,4,-73.98361925291205,40.76587327914921,11.15,0.283
977,4,-73.98318577075108,40.7615170587872,11.15,0.283
978,4,-73.98329151842087,40.76258311807895,11.15,0.283
979,4,-73.99264238291383,40.766727230317564,11.15,0.283
980,4,-73.98559222442037,40.76093980765961,11.15,0.283
981,4,-73.98761306878835,40.762222547098986,11.15,0.283
982,4,-73.99048471779369,40.76301253101336,11.15,0.283
983,4,-73.98271016433141,40.759481955439384,11.15,0.283
984,4,-73.99096746236152,40.76529327074106,11.15,0.283
985,4,-73.98990287447324,40.762892535074876,11.15,0.283
986,4,-73.98366292837085,40.764107025916466,11.15,0.283
987,4,-73.9825986938798,40.766164275428174,11.15,0.283
988,4,-73.99182356853362,40.76384257930768,11.15,0.283
989,4,-73.98577202474918,40.76314032243054,11.15,0.283
990,4,-73.98604746549223,40.76719903660365,11.15,0.283
991,4,-73.99095305354203,40.763798384784465,11.15,0.283
992,4,-73.99226121507144,40.76535732444621,11.15,0.283
993,4,-73.99240852433799,40.76242739568667,11.15,0.283
994,4,-73.98591390364466,40.764456335599974,11.15,0.283
995,4,-73.98249364690545,40.767765451743585,11.15,0.283
996,4,-73.9886579887431,40.76029021925603,11.15,0.283
997,4,-73.98959079865698,40.76574995589503,11.15,0.283
998,4,-73.98921965734904,40.76481768583522,11.15,0.283
999,4,-73.98968994432705,40.767454301680665,11.15,0.283
1000,4,-73.9895373677902,40.76360947907827,11.15,0.283
1001,4,-73.98664629992982,40.76189617060968,11.15,0.283
1002,4,-73.99174632527269,40.765239835154944,11.15,0.283
1003,4,-73.9926607885214,40.76603447338515,11.15,0.283
1004,4,-73.98578534882544,40.762160930418844,11.15,0.283
1005,4,-73.99217091811656,40.76359590485656,11.15,0.283
1006,4,-73.99217320192655,40.76138651140727,11.15,0.283
1007,4,-73.99067275785595,40.760327813768086,11.15,0.283
1008,4,-73.98304629338818,40.76573883455884,11.15,0.283
1009,4,-73.98808977789115,40.76010333783522,11.15,0.283
1010,4,-73.98542695822923,40.76774921365574,11.15,0.283
1011,4,-73.98768241784228,40.76425185075832,11.15,0.283
1012,4,-73.98687241677112,40.76193385456593,11.15,0.283
1013,4,-73.99153537843632,40.76174830116118,11.15,0.283
1014,4,-73.9879059396567,40.7670466561227,11.15,0.283
1015,4,-73.98571185903967,40.76457707014267,11.15,0.283
1016,4,-73.9848719564394,40.76395135875527,11.15,0.283
1017,4,-73.9910496351386,40.76057310021131,11.15,0.283
1018,4,-73.99388679317023,40.766277861432556,11.15,0.283
1019,4,-73.99157333392442,40.76670282290831,11.15,0.283
1020,4,-73.99433540900228,40.76408830421975,11.15,0.283
1021,4,-73.98638231989659,40.76031030130812,11.15,0.283
1022,4,-73.99138744247345,40.7639399980824,11.15,0.283
1023,4,-73.98864998687655,40.762985727205546,11.15,0.283
1024,4,-73.99049385026112,40.76245089147743,11.15,0.283
1025,4,-73.98961165130567,40.75939285531989,11.15,0.283
1026,4,-73.98407430991364,40.7649169144236,11.15,0.283
1027,4,-73.98907936435339,40.765483387070155,11.15,0.283
1028,4,-73.98787625247171,40.76774965221294,11.15,0.283
1029,4,-73.9842028001989,40.76519968260521,11.15,0.283
1030,4,-73.98349683586926,40.762767065318705,11.15,0.283
1031,4,-73.98911641889165,40.764036095276715,11.15,0.283
1032,4,-73.98556038999081,40.75946004370731,11.15,0.283
1033,4,-73.98551779371792,40.76392240818809,11.15,0.283
1034,4,-73.9929802609142,40.76480872074489,11.15,0.283
1035,4,-73.99180012644108,40.763911255375156,11.15,0.283
1036,4,-73.9861182999369,40.76313910103227,11.15,0.283
1037,4,-73.98517693972994,40.76732987838081,11.15,0.283
1038,4,-73.99362365352422,40.761249247030285,11.15,0.283
1039,4,-73.98370753204306,40.763115996123155,11.15,0.283
1040,4,-73.98774268514545,40.767342057241116,11.15,0.283
1041,4,-73.99073628620019,40.76600578040077,11.15,0.283
1042,4,-73.98956965020123,40.76233754260154,11.15,0.283
1043,4,-73.98668266618071,40.760087928074846,11.15,0.283
1044,4,-73.98379929176755,40.76811789650413,11.15,0.283
1045,4,-73.98278545471061,40.76076935851248,11.15,0.283
1046,4,-73.98717675296996,40.76611404929849,11.15,0.283
1047,4,-73.98849488355164,40.76154061765657,11.15,0.283
1048,4,-73.98266835620987,40.76025842784402,11.15,0.283
1049,4,-73.98969879710414,40.75931175506974,11.15,0.283
1050,4,-73.98767701808207,40.7679300079122,11.15,0.283
1051,4,-73.99002027915441,40.76128499808484,11.15,0.283
1052,4,-73.98746195607455,40.76118850908865,11.15,0.283
1053,4,-73.9899179667317,40.76318866331433,11.15,0.283
1054,4,-73.99257759732075,40.763913896467514,11.15,0.283
1055,4,-73.99385056803203,40.76796406522785,11.15,0.283
1056,4,-73.98704922221904,40.764212737927785,11.15,0.283
1057,4,-73.98978392208836,40.763957954729534,11.15,0.283
1058,4,-73.98978819614769,40.76168562754442,11.15,0.283
1059,4,-73.99316535105926,40.764188160523766,11.15,0.283
1060,4,-73.99399205257107,40.761968962339026,11.15,0.283
1061,4,-73.98764040552739,40.762501916895815,11.15,0.283
1062,4,-73.98918669161783,40.75957824681694,11.15,0.283
1063,4,-73.98716641169752,40.76561864824078,11.15,0.283
1064,4,-73.98729851868771,40.76288233177489,11.15,0.283
1065,4,-73.98862669170092,40.76729108716431,11.15,0.283
1066,4,-73.9847124742711,40.76252970763393,11.15,0.283
1067,4,-73.98776361364385,40.76435771613283,11.15,0.283
1068,4,-73.98881260604182,40.763602476744786,11.15,0.283
1069,4,-73.99265916010943,40.76039374123857,11.15,0.283
1070,4,-73.9937887861317,40.75966371491703,11.15,0.283
1071,4,-73.98618704628453,40.75966642909657,11.15,0.283
1072,4,-73.99375775689529,40.763966437208246,11.15,0.283
1073,4,-73.99371878290461,40.767320164077645,11.15,0.283
1074,4,-73.98361200425089,40.76609849628089,11.15,0.283
1075,4,-73.99154685565405,40.76049130997146,11.15,0.283
1076,4,-73.98785398994069,40.761216163473186,11.15,0.283
1077,4,-73.98506369617313,40.761123347816635,11.15,0.283
1078,4,-73.98789791736883,40.76190207419822,11.15,0.283
1079,4,-73.9863253607321,40.759699328145,11.15,0.283
1080,4,-73.99350273412388,40.76086639421657,11.15,0.283
1081,4,-73.98397536881885,40.76234373700713,11.15,0.283
1082,4,-73.99176333400898,40.76465651218423,11.15,0.283
1083,4,-73.99114031132366,40.768210250103444,11.15,0.283
1084,4,-73.99251117667805,40.7671816866817,11.15,0.283
1085,4,-73.98491260585533,40.76777854232777,11.15,0.283
1086,4,-73.9840483349036,40.76671943169714,11.15,0.283
1087,4,-73.98530509236271,40.766790018981794,11.15,0.283
1088,4,-73.982641206385,40.765580652244935,11.15,0.283
1089,4,-73.98518414165585,40.76640699539849,11.15,0.283
1090,4,-73.98866921468348,40.76643339567329,11.15,0.283
1091,4,-73.98575919713095,40.76715801764701,11.15,0.283
1092,4,-73.98612774047457,40.76819031083013,11.15,0.283
1093,4,-73.98252215037216,40.76549681194159,11.15,0.283
1094,4,-73.9878310724294,40.764598809608756,11.15,0.283
1095,4,-73.9939525699365,40.7625704148044,11.15,0.283
1096,4,-73.99108938812479,40.76724727821165,11.15,0.283
1097,4,-73.99261381261161,40.75935197052756,11.15,0.283
1098,4,-73.99243634361937,40.76067074841738,11.15,0.283
1099,4,-73.98953270828487,40.76561044725256,11.15,0.283
1100,4,-73.99002742281226,40.766971994992474,11.15,0.283
1101,4,-73.98560692020274,40.76088196096935,11.15,0.283
1102,4,-73.99170440696047,40.763888648373054,11.15,0.283
1103,4,-73.99286710605689,40.762852827418016,11.15,0.283
1104,4,-73.98435469357163,40.76447090884719,11.15,0.283
1105,4,-73.99154204221797,40.765303876528975,11.15,0.283
1106,4,-73.98487077644413,40.76248525870372,11.15,0.283
1107,4,-73.9901166563869,40.76605360015044,11.15,0.283
1108,4,-73.98946984376158,40.76508536755804,11.15,0.283
1109,4,-73.98256898831504,40.76377505725573,11.15,0.283
1110,4,-73.99177010139317,40.762712345720686,11.15,0.283
1111,4,-73.99055886333011,40.76816069306333,11.15,0.283
1112,4,-73.99269395104734,40.76197043981841,11.15,0.283
1113,4,-73.98515729889935,40.76398526426405,11.15,0.283
1114,4,-73.99403259454472,40.76448173785132,11.15,0.283
1115,4,-73.98313818827127,40.76293144328264,11.15,0.283
1116,4,-73.98743494971754,40.76669508195253,11.15,0.283
1117,4,-73.99173827541202,40.76395981351312,11.15,0.283
1118,4,-73.98449028394633,40.763559905623794,11.15,0.283
1119,4,-73.99344989343328,40.76762051327951,11.15,0.283
1120,4,-73.98377548075284,40.76430920124473,11.15,0.283
1121,4,-73.99192342174379,40.75736192580418,11.15,0.283
1122,4,-73.99100602190926,40.75443904745607,11.15,0.283
1123,4,-73.98718296713638,40.75611418731078,11.15,0.283
1124,4,-73.98896238658745,40.75732949915265,11.15,0.283
1125,4,-73.98708264271988,40.75668760016175,11.15,0.283
1126,4,-73.98353054393657,40.75319733811237,11.15,0.283
1127,4,-73.9886514501895,40.750898740951854,11.15,0.283
1128,4,-73.99098339595675,40.75168564264894,11.15,0.283
1129,4,-73.98296626680491,40.756454127329285,11.15,0.283
1130,4,-73.99243969455155,40.75660295913859,11.15,0.283
1131,4,-73.99200421747724,40.75356609468754,11.15,0.283
1132,4,-73.98849613722308,40.75089484117457,11.15,0.283
1133,4,-73.99048051897195,40.75535862393512,11.15,0.283
1134,4,-73.99360392131204,40.751887516712976,11.15,0.283
1135,4,-73.99181099381033,40.7583231754607,11.15,0.283
1136,4,-73.98637513900194,40.75491791468648,11.15,0.283
1137,4,-73.98325801156909,40.75066511171656,11.15,0.283
1138,4,-73.99227768528094,40.75410977744746,11.15,0.283
1139,4,-73.99364651257075,40.75869584070318,11.15,0.283
1140,4,-73.98934102954735,40.75297896591736,11.15,0.283
1141,4,-73.99336588475148,40.759209261501816,11.15,0.283
1142,4,-73.99268037527197,40.750633238856274,11.15,0.283
1143,4,-73.99360957337777,40.753814640653765,11.15,0.283
1144,4,-73.99166543118211,40.75653765081864,11.15,0.283
1145,4,-73.9884914749446,40.7504224862128,11.15,0.283
1146,4,-73.99156279903752,40.75117260640368,11.15,0.283
1147,4,-73.98255451229095,40.75598655280323,11.15,0.283
1148,4,-73.99046552702207,40.752089069701995,11.15,0.283
1149,4,-73.99086408250864,40.75308012164509,11.15,0.283
1150,4,-73.99413033860567,40.753332308449,11.15,0.283
1151,4,-73.98940881146072,40.75376777935124,11.15,0.283
1152,4,-73.98428833734002,40.752632845091654,11.15,0.283
1153,4,-73.98262358334861,40.75845086847218,11.15,0.283
1154,4,-73.99412477669175,40.75323079262165,11.15,0.283
1155,4,-73.99120993889841,40.756013286096575,11.15,0.283
1156,4,-73.98650843873341,40.75401492841782,11.15,0.283
1157,4,-73.99254349486976,40.75358153506031,11.15,0.283
1158,4,-73.98859164679968,40.75772937056257,11.15,0.283
1159,4,-73.98489494600646,40.7531517068821,11.15,0.283
1160,4,-73.99262040768131,40.75133214318739,11.15,0.283
1161,4,-73.98679540965868,40.75520983258755,11.15,0.283
1162,4,-73.98477005107985,40.75585253953401,11.15,0.283
1163,4,-73.98989992428497,40.75655064366102,11.15,0.283
1164,4,-73.99274645953722,40.75451556744797,11.15,0.283
1165,4,-73.9914081330336,40.755219646210634,11.15,0.283
1166,4,-73.9861523804695,40.754860699280016,11.15,0.283
1167,4,-73.99355950141774,40.7541978509864,11.15,0.283
1168,4,-73.99215669151225,40.754605050405566,11.15,0.283
1169,4,-73.98794085604979,40.75105224828112,11.15,0.283
1170,4,-73.99204797571863,40.75652559637869,11.15,0.283
1171,4,-73.99159344077616,40.75380608457196,11.15,0.283
1172,4,-73.99082655507483,40.75131863907119,11.15,0.283
1173,4,-73.98373433781191,40.7506764992415,11.15,0.283
1174,4,-73.98978287139443,40.7585143123057,11.15,0.283
1175,4,-73.98995494601962,40.755653934518016,11.15,0.283
1176,4,-73.9941951422336,40.75860386802687,11.15,0.283
1177,4,-73.99125324138753,40.75149078107464,11.15,0.283
1178,4,-73.994014018352,40.75886885266684,11.15,0.283
1179,4,-73.98275672395756,40.7559642390442,11.15,0.283
1180,4,-73.98787809122534,40.75712029765535,11.15,0.283
1181,4,-73.99199862354202,40.75675413157814,11.15,0.283
1182,4,-73.98456413784426,40.757206208785355,11.15,0.283
1183,4,-73.98723679478914,40.75115296050895,11.15,0.283
1184,4,-73.98735073766414,40.75205333767836,11.15,0.283
1185,4,-73.98796967913776,40.75247972239589,11.15,0.283
1186,4,-73.98623212067662,40.75479909232487,11.15,0.283
1187,4,-73.99403808067002,40.7514046461471,11.15,0.283
1188,4,-73.98551624283532,40.751619023234596,11.15,0.283
1189,4,-73.99034615504202,40.75684620830317,11.15,0.283
1190,4,-73.98615572080553,40.750526965179844,11.15,0.283
1191,4,-73.99056509847377,40.757725211366754,11.15,0.283
1192,4,-73.98403352197654,40.75813474150733,11.15,0.283
1193,4,-73.98656521414968,40.75832722307985,11.15,0.283
1194,4,-73.98412773369068,40.75222823298793,11.15,0.283
1195,4,-73.99234036134199,40.75044712456629,11.15,0.283
1196,4,-73.99324759594386,40.75771178713512,11.15,0.283
1197,4,-73.98897363013648,40.75544156014217,11.15,0.283
1198,4,-73.99199693729972,40.75054801166574,11.15,0.283
1199,4,-73.99359413741536,40.755281754153486,11.15,0.283
1200,4,-73.99365022519856,40.758652711056826,11.15,0.283
1201,4,-73.98599639488157,40.75576463971758,11.15,0.283
1202,4,-73.98715482320115,40.75466315881365,11.15,0.283
1203,4,-73.98924997111506,40.75424668731326,11.15,0.283
1204,4,-73.98754693067441,40.75524820373261,11.15,0.283
1205,4,-73.99091747350788,40.75598283355251,11.15,0.283
1206,4,-73.98568677515485,40.756297366947564,11.15,0.283
1207,4,-73.99308238856179,40.75700383855357,11.15,0.283
1208,4,-73.99261083495551,40.756533794684216,11.15,0.283
1209,4,-73.98480737279782,40.75531134985926,11.15,0.283
1210,4,-73.98560491323744,40.75672245213798,11.15,0.283
1211,4,-73.98380181887777,40.75270521832589,11.15,0.283
1212,4,-73.98764279420557,40.753899391584376,11.15,0.283
1213,4,-73.99157722255013,40.75553260116826,11.15,0.283
1214,4,-73.98522211665723,40.75732368630028,11.15,0.283
1215,4,-73.99131010845842,40.75477163201337,11.15,0.283
1216,4,-73.98936091309605,40.758342185688434,11.15,0.283
1217,4,-73.98692414584897,40.75535458733864,11.15,0.283
1218,4,-73.98336302547692,40.757438584024015,11.15,0.283
1219,4,-73.98854772054155,40.75441585725347,11.15,0.283
1220,4,-73.99315114024274,40.754319389984026,11.15,0.283
1221,4,-73.98998508698867,40.75845829704078,11.15,0.283
1222,4,-73.98738161203488,40.75541319723474,11.15,0.283
1223,4,-73.98939337221384,40.75075198381835,11.15,0.283
1224,4,-73.99304188283683,40.7520076735067,11.15,0.283
1225,4,-73.99412254115879,40.75666332768693,11.15,0.283
1226,4,-73.98499875410178,40.75610926929246,11.15,0.283
1227,4,-73.99082275483023,40.75404047145365,11.15,0.283
1228,4,-73.99151099047504,40.75343653470928,11.15,0.283
1229,4,-73.98717212645502,40.75418199669457,11.15,0.283
1230,4,-73.99175737478726,40.75309429263633,11.15,0.283
1231,4,-73.99361223104243,40.756602271202,11.15,0.283
1232,4,-73.98774658950764,40.75826643155137,11.15,0.283
1233,4,-73.98748016703267,40.753872586429985,11.15,0.283
1234,4,-73.9920195295486,40.75435612658953,11.15,0.283
1235,4,-73.98489700961338,40.756189605217784,11.15,0.283
1236,4,-73.99370129483013,40.75050525977842,11.15,0.283
1237,4,-73.98685274918137,40.75518290841218,11.15,0.283
1238,4,-73.99042452932791,40.756142832875746,11.15,0.283
1239,4,-73.9868061569503,40.75560130815519,11.15,0.283
1240,4,-73.99149508529334,40.75339616274861,11.15,0.283
1241,4,-73.9880771016721,40.75648724786155,11.15,0.283
1242,4,-73.98814878785899,40.757984085397844,11.15,0.283
1243,4,-73.99084172773412,40.75419118328278,11.15,0.283
1244,4,-73.9857289906623,40.752722189850495,11.15,0.283
1245,4,-73.99244318639082,40.7546058312597,11.15,0.283
1246,4,-73.98839618820779,40.75097851514565,11.15,0.283
1247,4,-73.98934552945242,40.75853832595464,11.15,0.283
1248,4,-73.99431468547948,40.75578724617289,11.15,0.283
1249,4,-73.98984139304306,40.755014269718146,11.15,0.283
1250,4,-73.98588746723793,40.755603139153635,11.15,0.283
1251,4,-73.99155499307868,40.752424745269714,11.15,0.283
1252,4,-73.98576640653873,40.750379272233566,11.15,0.283
1253,4,-73.98855030821798,40.75516141680369,11.15,0.283
1254,4,-73.99246566635871,40.751753197231416,11.15,0.283
1255,4,-73.98702867196779,40.75363853198044,11.15,0.283
1256,4,-73.988186637507,40.75120734751584,11.15,0.283
1257,4,-73.98987439803503,40.7551860424465,11.15,0.283
1258,4,-73.99107222934613,40.75839635253814,11.15,0.283
1259,4,-73.98456533650172,40.75712414567241,11.15,0.283
1260,4,-73.98271374684565,40.750813440366116,11.15,0.283
1261,4,-73.99384243181393,40.75826212511851,11.15,0.283
1262,4,-73.9855363183222,40.75149935334198,11.15,0.283
1263,4,-73.98446597670664,40.75382168584098,11.15,0.283
1264,4,-73.98586158055724,40.75628999426091,11.15,0.283
1265,4,-73.98407619664472,40.75743865651953,11.15,0.283
1266,4,-73.98263657381025,40.75907605166713,11.15,0.283
1267,4,-73.98322977970993,40.75167168969289,11.15,0.283
1268,4,-73.98854603513102,40.755453660888804,11.15,0.283
1269,4,-73.98758613702405,40.75450543985894,11.15,0.283
1270,4,-73.9911301476636,40.75471524504205,11.15,0.283
1271,4,-73.99195883913224,40.7550476963708,11.15,0.283
1272,4,-73.98618943232809,40.7591673099372,11.15,0.283
1273,4,-73.98883879709827,40.75834134329909,11.15,0.283
1274,4,-73.98285848267993,40.75431785526323,11.15,0.283
1275,4,-73.99180002315613,40.751134052421236,11.15,0.283
1276,4,-73.9897033860302,40.75402319885671,11.15,0.283
1277,4,-73.9917524529171,40.756539980130654,11.15,0.283
1278,4,-73.98431222301653,40.75388983749885,11.15,0.283
1279,4,-73.98552762826338,40.7550189716107,11.15,0.283
1280,4,-73.98698939939037,40.755998333754384,11.15,0.283
1281,4,-73.98425729431938,40.755467052916764,11.15,0.283
1282,4,-73.99338700457527,40.75325654328894,11.15,0.283
1283,4,-73.98473926390335,40.75710405306243,11.15,0.283
1284,4,-73.9830737681743,40.75306483429458,11.15,0.283
1285,4,-73.99198378378335,40.75286127730078,11.15,0.283
1286,4,-73.9860603412356,40.75825647760938,11.15,0.283
1287,4,-73.98511047014004,40.75830352646474,11.15,0.283
1288,4,-73.9926237709936,40.75396636947141,11.15,0.283
1289,4,-73.98496662790328,40.754654526544414,11.15,0.283
1290,4,-73.98741492920921,40.759117868530275,11.15,0.283
1291,4,-73.99047026752554,40.75751462211703,11.15,0.283
1292,4,-73.99328859022029,40.75676214749959,11.15,0.283
1293,4,-73.98267192112039,40.75380405090582,11.15,0.283
1294,4,-73.98684014018464,40.75194816037238,11.15,0.283
1295,4,-73.98727936053132,40.75045214847448,11.15,0.283
1296,4,-73.98903988080389,40.753255073889484,11.15,0.283
1297,4,-73.98733961034684,40.754535304954345,11.15,0.283
1298,4,-73.98606837430013,40.75750312699831,11.15,0.283
1299,4,-73.98341861004177,40.754144624165804,11.15,0.283
1300,4,-73.9925946016,40.75171843203824,11.15,0.283
1301,4,-73.98912549520092,40.7551153116005,11.15,0.283
1302,4,-73.9913989057179,40.755542279038806,11.15,0.283
1303,4,-73.98418299565347,40.7564723736512,11.15,0.283
1304,4,-73.98650956252617,40.750467409768916,11.15,0.283
1305,4,-73.98713607652634,40.75705061242181,11.15,0.283
1306,4,-73.98363291535742,40.75392438905729,11.15,0.283
1307,4,-73.99101671930549,40.753380963084254,11.15,0.283
1308,4,-73.99148142174482,40.757145828998354,11.15,0.283
1309,4,-73.98350879350515,40.751612913667465,11.15,0.283
1310,4,-73.98696611042506,40.755052742771895,11.15,0.283
1311,4,-73.9830784230811,40.75048504046349,11.15,0.283
1312,4,-73.986220554347,40.75795304778464,11.15,0.283
1313,4,-73.99053269353377,40.75730019602409,11.15,0.283
1314,4,-73.98299386654031,40.750954973478414,11.15,0.283
1315,4,-73.98804547467988,40.75615809587034,11.15,0.283
1316,4,-73.98299488627923,40.750352103892524,11.15,0.283
1317,4,-73.98841052176626,40.74146103712734,11.15,0.283
1318,4,-73.985597366439,40.749953826591124,11.15,0.283
1319,4,-73.98268691970242,40.74888071828585,11.15,0.283
1320,4,-73.99071756330747,40.742151809642834,11.15,0.283
1321,4,-73.98293427175571,40.74788748945189,11.15,0.283
1322,4,-73.98443696309405,40.743197963091,11.15,0.283
1323,4,-73.99070491051766,40.74293595084126,11.15,0.283
1324,4,-73.98495138025218,40.74722934850139,11.15,0.283
1325,4,-73.98734328458642,40.743959014104625,11.15,0.283
1326,4,-73.99093214656278,40.741710476867645,11.15,0.283
1327,4,-73.9881890151334,40.74293712002271,11.15,0.283
1328,4,-73.98300733724113,40.743001786227836,11.15,0.283
1329,4,-73.98382457422092,40.74776470292118,11.15,0.283
1330,4,-73.98788102113376,40.750211678031626,11.15,0.283
1331,4,-73.9929630900374,40.74856149166997,11.15,0.283
1332,4,-73.98510743126799,40.74148033305859,11.15,0.283
1333,4,-73.99167596135433,40.74665506207745,11.15,0.283
1334,4,-73.98826021583417,40.74773342551362,11.15,0.283
1335,4,-73.99112303637962,40.74384094268537,11.15,0.283
1336,4,-73.98512288968121,40.74298979486837,11.15,0.283
1337,4,-73.98681730176742,40.74355773182418,11.15,0.283
1338,4,-73.9860008911964,40.742752309843866,11.15,0.283
1339,4,-73.98277895531307,40.744295676514845,11.15,0.283
1340,4,-73.98655785463605,40.741384138779516,11.15,0.283
1341,4,-73.99245143482167,40.74448330575165,11.15,0.283
1342,4,-73.98553355333341,40.74938394740255,11.15,0.283
1343,4,-73.9877950904489,40.750063234635576,11.15,0.283
1344,4,-73.99217809144376,40.746737103918484,11.15,0.283
1345,4,-73.98878500162868,40.74348883908718,11.15,0.283
1346,4,-73.99402510173886,40.74181737900414,11.15,0.283
1347,4,-73.99192768359204,40.7435072289143,11.15,0.283
1348,4,-73.98541993178075,40.74330276921973,11.15,0.283
1349,4,-73.9846451627582,40.74425264995785,11.15,0.283
1350,4,-73.99164741306404,40.74581963684495,11.15,0.283
1351,4,-73.9827031470335,40.746300204109595,11.15,0.283
1352,4,-73.98642498710852,40.7445116276233,11.15,0.283
1353,4,-73.98354338128702,40.74143568993581,11.15,0.283
1354,4,-73.98381527942561,40.74518099718216,11.15,0.283
1355,4,-73.99138102289372,40.74517188624958,11.15,0.283
1356,4,-73.98721692372078,40.74996043333796,11.15,0.283
1357,4,-73.98705798306545,40.74231363038473,11.15,0.283
1358,4,-73.99308915884646,40.74407844673896,11.15,0.283
1359,4,-73.98476927635015,40.74925370275233,11.15,0.283
1360,4,-73.9889675512853,40.748860701808546,11.15,0.283
1361,4,-73.98359038913812,40.74344653433795,11.15,0.283
1362,4,-73.99214259113405,40.748716459482196,11.15,0.283
1363,4,-73.98971218382086,40.74855456514052,11.15,0.283
1364,4,-73.98542692603681,40.75020241526832,11.15,0.283
1365,4,-73.99195639405349,40.742397455309415,11.15,0.283
1366,4,-73.98583735326287,40.74986128809242,11.15,0.283
1367,4,-73.98861678071388,40.744631690563054,11.15,0.283
1368,4,-73.98919000836035,40.74998238062382,11.15,0.283
1369,4,-73.98755588258327,40.74446093843407,11.15,0.283
1370,4,-73.9904301730198,40.749094509302054,11.15,0.283
1371,4,-73.9915406752871,40.74180074351814,11.15,0.283
1372,4,-73.98605094083169,40.74154693382807,11.15,0.283
1373,4,-73.98627052354826,40.750172862983604,11.15,0.283
1374,4,-73.99320619919338,40.74224993901658,11.15,0.283
1375,4,-73.99137147205225,40.74544179707859,11.15,0.283
1376,4,-73.98435399700782,40.74853997285518,11.15,0.283
1377,4,-73.98542438718391,40.74595298466123,11.15,0.283
1378,4,-73.983076656571,40.74911865877355,11.15,0.283
1379,4,-73.9909985517942,40.74153098140957,11.15,0.283
1380,4,-73.98565019080942,40.74365660001843,11.15,0.283
1381,4,-73.99427079612904,40.74286794231212,11.15,0.283
1382,4,-73.98611079918699,40.74994272341461,11.15,0.283
1383,4,-73.98974352434578,40.74535167189124,11.15,0.283
1384,4,-73.98685374097434,40.7458965407381,11.15,0.283
1385,4,-73.9847815682571,40.74344975888458,11.15,0.283
1386,4,-73.99298204415503,40.749398577543865,11.15,0.283
1387,4,-73.98675542485876,40.74918386803615,11.15,0.283
1388,4,-73.9905351746679,40.745497257438515,11.15,0.283
1389,4,-73.99116969503058,40.74398602723405,11.15,0.283
1390,4,-73.98928594139218,40.74251188290628,11.15,0.283
1391,4,-73.98615502542307,40.743935892632585,11.15,0.283
1392,4,-73.99424441131187,40.742672646934864,11.15,0.283
1393,4,-73.98384736151004,40.74938066735738,11.15,0.283
1394,4,-73.99043849660139,40.74660342340743,11.15,0.283
1395,4,-73.99061543677809,40.7483037249265,11.15,0.283
1396,4,-73.98939471338976,40.745896529858,11.15,0.283
1397,4,-73.98493291677136,40.743608300586224,11.15,0.283
1398,4,-73.98315064013647,40.74329347488538,11.15,0.283
1399,4,-73.98888752996457,40.748754989389184,11.15,0.283
1400,4,-73.99229702985892,40.74557114736132,11.15,0.283
1401,4,-73.99076322496718,40.74766449552413,11.15,0.283
1402,4,-73.98678199071433,40.75022495811538,11.15,0.283
1403,4,-73.98689142745908,40.749838749993636,11.15,0.283
1404,4,-73.9923471545679,40.747354120357954,11.15,0.283
1405,4,-73.99407108427054,40.744538379286396,11.15,0.283
1406,4,-73.98426753013133,40.742940595545306,11.15,0.283
1407,4,-73.99251190640706,40.75005537159666,11.15,0.283
1408,4,-73.99193742723637,40.74432497808973,11.15,0.283
1409,4,-73.9872948420329,40.74705600514146,11.15,0.283
1410,4,-73.99147931280363,40.749583622719335,11.15,0.283
1411,4,-73.98697118646875,40.75018694745012,11.15,0.283
1412,4,-73.98294140438077,40.74511399773475,11.15,0.283
1413,4,-73.99119166428802,40.7439329906003,11.15,0.283
1414,4,-73.9863469997393,40.74491937281153,11.15,0.283
1415,4,-73.9897944779926,40.745613798734645,11.15,0.283
1416,4,-73.98511419702272,40.74515437928422,11.15,0.283
1417,4,-73.99159888656348,40.74791655773131,11.15,0.283
1418,4,-73.99214761362873,40.746041420274544,11.15,0.283
1419,4,-73.9942225324391,40.74204759236684,11.15,0.283
1420,4,-73.99421872437163,40.745304657668505,11.15,0.283
1421,4,-73.9893925406179,40.74196940390312,11.15,0.283
1422,4,-73.98711691710005,40.744084556942305,11.15,0.283
1423,4,-73.98698444683158,40.74908540417385,11.15,0.283
1424,4,-73.99353714500774,40.747905434078135,11.15,0.283
1425,4,-73.98336536354716,40.749010351993675,11.15,0.283
1426,4,-73.99041375484626,40.74624390230746,11.15,0.283
1427,4,-73.98408308783027,40.750138340809656,11.15,0.283
1428,4,-73.98911263766254,40.74822159377603,11.15,0.283
